data_e_ora,prec(mm/h),prec2(mm/h),urel(%),press(hPa),temp(C),temp2(C),dir(gradi_da_nord),dir2(gradi_da_nord),vel(m/s),vel2(m/s),radG(W/m^2),radN(W/m^2)
2013-06-26 00:00,0.6,-999.0,-999.0,808.32,3.6,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 01:00,0,-999.0,-999.0,808.23,3.8,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 02:00,0,-999.0,-999.0,808.13,3.9,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 03:00,0,-999.0,-999.0,807.75,4.2,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 04:00,0,-999.0,-999.0,807.82,4.13,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 05:00,0,-999.0,-999.0,807.83,4.07,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 06:00,0,-999.0,-999.0,807.97,4.42,-999.0,-999.0,-999.0,-999.0,-999.0,52.5,-999.0
2013-06-26 07:00,0,-999.0,-999.0,808.18,4.68,-999.0,-999.0,-999.0,-999.0,-999.0,116.83,-999.0
2013-06-26 08:00,0,-999.0,-999.0,808.47,5.7,-999.0,-999.0,-999.0,-999.0,-999.0,496.67,-999.0
2013-06-26 09:00,0,-999.0,-999.0,808.85,6.18,-999.0,-999.0,-999.0,-999.0,-999.0,602.67,-999.0
2013-06-26 10:00,0,-999.0,-999.0,809.13,6.87,-999.0,-999.0,-999.0,-999.0,-999.0,612.17,-999.0
2013-06-26 11:00,0,-999.0,-999.0,809.32,7.82,-999.0,-999.0,-999.0,-999.0,-999.0,1051.17,-999.0
2013-06-26 12:00,0,-999.0,-999.0,809.43,7.98,-999.0,-999.0,-999.0,-999.0,-999.0,515.67,-999.0
2013-06-26 13:00,0,-999.0,-999.0,809.38,8.72,-999.0,-999.0,-999.0,-999.0,-999.0,564.83,-999.0
2013-06-26 14:00,0,-999.0,-999.0,809.35,7.77,-999.0,-999.0,-999.0,-999.0,-999.0,353.67,-999.0
2013-06-26 15:00,0,-999.0,-999.0,809.33,7.98,-999.0,-999.0,-999.0,-999.0,-999.0,390.33,-999.0
2013-06-26 16:00,0,-999.0,-999.0,809.23,8.5,-999.0,-999.0,-999.0,-999.0,-999.0,268.67,-999.0
2013-06-26 17:00,0,-999.0,-999.0,809.05,10.07,-999.0,-999.0,-999.0,-999.0,-999.0,601.83,-999.0
2013-06-26 18:00,0,-999.0,-999.0,809.1,10.1,-999.0,-999.0,-999.0,-999.0,-999.0,456.67,-999.0
2013-06-26 19:00,0,-999.0,-999.0,809.17,9.38,-999.0,-999.0,-999.0,-999.0,-999.0,237,-999.0
2013-06-26 20:00,0,-999.0,-999.0,809.37,7.75,-999.0,-999.0,-999.0,-999.0,-999.0,59.67,-999.0
2013-06-26 21:00,0,-999.0,-999.0,809.75,5.23,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 22:00,0,-999.0,-999.0,810.17,4.48,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 23:00,0,-999.0,-999.0,810.33,5.03,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 00:00,0,-999.0,-999.0,810.32,4.57,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 01:00,0,-999.0,-999.0,810.37,3.2,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 02:00,0,-999.0,-999.0,810.15,2.83,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 03:00,0,-999.0,-999.0,809.82,2.48,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 04:00,0,-999.0,-999.0,809.38,2.53,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 05:00,0,-999.0,-999.0,809.28,2.65,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 06:00,0,-999.0,-999.0,809.2,2.88,-999.0,-999.0,-999.0,-999.0,-999.0,19,-999.0
2013-06-27 07:00,0,-999.0,-999.0,809.02,3.1,-999.0,-999.0,-999.0,-999.0,-999.0,107.67,-999.0
2013-06-27 08:00,0,-999.0,-999.0,808.92,4.33,-999.0,-999.0,-999.0,-999.0,-999.0,161,-999.0
2013-06-27 09:00,0,-999.0,-999.0,808.95,4.17,-999.0,-999.0,-999.0,-999.0,-999.0,176.83,-999.0
2013-06-27 10:00,0,-999.0,-999.0,808.86,5.2,-999.0,-999.0,-999.0,-999.0,-999.0,399.4,-999.0
2013-06-27 11:00,0,-999.0,-999.0,808.83,5.78,-999.0,-999.0,-999.0,-999.0,-999.0,428.67,-999.0
2013-06-27 12:00,0,-999.0,-999.0,808.57,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,482.33,-999.0
2013-06-27 13:00,0,-999.0,-999.0,808.37,5.57,-999.0,-999.0,-999.0,-999.0,-999.0,253.17,-999.0
2013-06-27 14:00,3.8,-999.0,-999.0,808.2,3.9,-999.0,-999.0,-999.0,-999.0,-999.0,42.5,-999.0
2013-06-27 15:00,1.2,-999.0,-999.0,807.88,2.6,-999.0,-999.0,-999.0,-999.0,-999.0,97.17,-999.0
2013-06-27 16:00,0,-999.0,-999.0,807.22,3.65,-999.0,-999.0,-999.0,-999.0,-999.0,175,-999.0
2013-06-27 17:00,0,-999.0,-999.0,806.95,4.27,-999.0,-999.0,-999.0,-999.0,-999.0,151.5,-999.0
2013-06-27 18:00,0.8,-999.0,-999.0,806.55,3.92,-999.0,-999.0,-999.0,-999.0,-999.0,40.33,-999.0
2013-06-27 19:00,0.2,-999.0,-999.0,806.28,4.1,-999.0,-999.0,-999.0,-999.0,-999.0,7.33,-999.0
2013-06-27 20:00,0,-999.0,-999.0,806.33,4.58,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 21:00,0,-999.0,-999.0,806.3,3.67,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 22:00,0,-999.0,-999.0,806.55,3.72,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 23:00,0,-999.0,-999.0,806.53,3.4,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 00:00,0,-999.0,-999.0,806.48,3.25,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 01:00,0,-999.0,-999.0,806.2,3.13,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 02:00,0,-999.0,-999.0,806.02,3.1,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 03:00,0,-999.0,-999.0,805.55,2.97,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 04:00,0,-999.0,-999.0,805.07,3.17,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 05:00,0,-999.0,-999.0,804.83,3.08,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 06:00,0,-999.0,-999.0,804.82,3.23,-999.0,-999.0,-999.0,-999.0,-999.0,53.5,-999.0
2013-06-28 07:00,0,-999.0,-999.0,804.93,3.77,-999.0,-999.0,-999.0,-999.0,-999.0,205.67,-999.0
2013-06-28 08:00,0,-999.0,-999.0,805.35,3.55,-999.0,-999.0,-999.0,-999.0,-999.0,207.17,-999.0
2013-06-28 09:00,0,-999.0,-999.0,805.67,3.93,-999.0,-999.0,-999.0,-999.0,-999.0,408,-999.0
2013-06-28 10:00,0,-999.0,-999.0,805.88,4.57,-999.0,-999.0,-999.0,-999.0,-999.0,328.5,-999.0
2013-06-28 11:00,0,-999.0,-999.0,806.07,5.35,-999.0,-999.0,-999.0,-999.0,-999.0,443.33,-999.0
2013-06-28 12:00,0,-999.0,-999.0,806.22,5.17,-999.0,-999.0,-999.0,-999.0,-999.0,347.5,-999.0
2013-06-28 13:00,0,-999.0,-999.0,806.38,4.52,-999.0,-999.0,-999.0,-999.0,-999.0,191.17,-999.0
2013-06-28 14:00,0,-999.0,-999.0,806.33,3.5,-999.0,-999.0,-999.0,-999.0,-999.0,176.67,-999.0
2013-06-28 15:00,0,-999.0,-999.0,806.25,4.3,-999.0,-999.0,-999.0,-999.0,-999.0,248.67,-999.0
2013-06-28 16:00,0.2,-999.0,-999.0,806.15,6.13,-999.0,-999.0,-999.0,-999.0,-999.0,587.67,-999.0
2013-06-28 17:00,0,-999.0,-999.0,806.1,5.63,-999.0,-999.0,-999.0,-999.0,-999.0,160.83,-999.0
2013-06-28 18:00,0,-999.0,-999.0,806.07,4.82,-999.0,-999.0,-999.0,-999.0,-999.0,108,-999.0
2013-06-28 19:00,0,-999.0,-999.0,806.25,4.23,-999.0,-999.0,-999.0,-999.0,-999.0,17.67,-999.0
2013-06-28 20:00,0,-999.0,-999.0,806.67,4.08,-999.0,-999.0,-999.0,-999.0,-999.0,19.67,-999.0
2013-06-28 21:00,0,-999.0,-999.0,807.05,3.8,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 22:00,0,-999.0,-999.0,807.5,3.18,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-28 23:00,0,-999.0,-999.0,807.74,2.78,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 00:00,0,-999.0,-999.0,807.85,3.58,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 01:00,0,-999.0,-999.0,807.62,4.45,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 02:00,0,-999.0,-999.0,807.32,4.12,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 03:00,0,-999.0,-999.0,807.24,3.36,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 04:00,0,-999.0,-999.0,807.05,3.53,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 05:00,0,-999.0,-999.0,807.02,3.52,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 06:00,0,-999.0,-999.0,807.02,4,-999.0,-999.0,-999.0,-999.0,-999.0,36.17,-999.0
2013-06-29 07:00,0,-999.0,-999.0,807.15,4.7,-999.0,-999.0,-999.0,-999.0,-999.0,105.83,-999.0
2013-06-29 08:00,0,-999.0,-999.0,807.27,5.77,-999.0,-999.0,-999.0,-999.0,-999.0,176.33,-999.0
2013-06-29 09:00,0,-999.0,-999.0,807.45,6.52,-999.0,-999.0,-999.0,-999.0,-999.0,221.17,-999.0
2013-06-29 10:00,0,-999.0,-999.0,807.45,6.7,-999.0,-999.0,-999.0,-999.0,-999.0,308.33,-999.0
2013-06-29 11:00,0,-999.0,-999.0,807.27,7.35,-999.0,-999.0,-999.0,-999.0,-999.0,615.33,-999.0
2013-06-29 12:00,0,-999.0,-999.0,807.2,8,-999.0,-999.0,-999.0,-999.0,-999.0,545,-999.0
2013-06-29 13:00,0,-999.0,-999.0,807.17,8,-999.0,-999.0,-999.0,-999.0,-999.0,414,-999.0
2013-06-29 14:00,0,-999.0,-999.0,807.02,8.05,-999.0,-999.0,-999.0,-999.0,-999.0,362.33,-999.0
2013-06-29 15:00,0,-999.0,-999.0,806.72,8.32,-999.0,-999.0,-999.0,-999.0,-999.0,409.33,-999.0
2013-06-29 16:00,0,-999.0,-999.0,806.52,9.05,-999.0,-999.0,-999.0,-999.0,-999.0,512.17,-999.0
2013-06-29 17:00,0,-999.0,-999.0,806.5,9.98,-999.0,-999.0,-999.0,-999.0,-999.0,692.5,-999.0
2013-06-29 18:00,0,-999.0,-999.0,806.57,10.18,-999.0,-999.0,-999.0,-999.0,-999.0,450.33,-999.0
2013-06-29 19:00,0,-999.0,-999.0,806.63,10.67,-999.0,-999.0,-999.0,-999.0,-999.0,272.83,-999.0
2013-06-29 20:00,0,-999.0,-999.0,806.88,9.05,-999.0,-999.0,-999.0,-999.0,-999.0,37.33,-999.0
2013-06-29 21:00,0,-999.0,-999.0,807.22,6.23,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 22:00,0,-999.0,-999.0,807.6,6.4,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-29 23:00,0,-999.0,-999.0,807.93,6.32,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-30 00:00,0,-999.0,-999.0,807.97,6.1,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-30 01:00,0,-999.0,-999.0,808.2,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-30 02:00,0,-999.0,-999.0,808.03,7.47,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-30 03:00,0,-999.0,-999.0,807.72,8.17,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-30 04:00,0,-999.0,-999.0,807.67,7.52,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-30 05:00,0,-999.0,-999.0,807.8,7.72,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-30 06:00,0,-999.0,-999.0,808.17,7.05,-999.0,-999.0,-999.0,-999.0,-999.0,9.67,-999.0
2013-06-30 07:00,0,-999.0,-999.0,808.38,8,-999.0,-999.0,-999.0,-999.0,-999.0,175.67,-999.0
2013-06-30 08:00,0,-999.0,-999.0,808.53,10.67,-999.0,-999.0,-999.0,-999.0,-999.0,494.17,-999.0
2013-06-30 09:00,0,-999.0,-999.0,808.85,11.13,-999.0,-999.0,-999.0,-999.0,-999.0,662.83,-999.0
2013-06-30 10:00,0,-999.0,-999.0,808.95,10.88,-999.0,-999.0,-999.0,-999.0,-999.0,532.67,-999.0
2013-06-30 11:00,0,-999.0,-999.0,809.17,11.47,-999.0,-999.0,-999.0,-999.0,-999.0,802.33,-999.0
2013-06-30 12:00,0,-999.0,-999.0,809.23,12.48,-999.0,-999.0,-999.0,-999.0,-999.0,881.67,-999.0
2013-06-30 13:00,0,-999.0,-999.0,809.2,12.07,-999.0,-999.0,-999.0,-999.0,-999.0,849,-999.0
2013-06-30 14:00,0,-999.0,-999.0,809.08,12.25,-999.0,-999.0,-999.0,-999.0,-999.0,549.83,-999.0
2013-06-30 15:00,0,-999.0,-999.0,809.27,11.12,-999.0,-999.0,-999.0,-999.0,-999.0,374.17,-999.0
2013-06-30 16:00,0,-999.0,-999.0,809.15,11.3,-999.0,-999.0,-999.0,-999.0,-999.0,342.5,-999.0
