data_e_ora,prec(mm/h),prec2(mm/h),urel(%),press(hPa),temp(C),temp2(C),dir(gradi_da_nord),dir2(gradi_da_nord),vel(m/s),vel2(m/s),radG(W/m^2),radN(W/m^2)
2013-06-26 00:00,0,-999.0,63.33,-999.0,10.45,-999.0,189.85,-999.0,1.22,-999.0,0,-999.0
2013-06-26 01:00,0,-999.0,62.67,-999.0,10.08,-999.0,200.04,-999.0,0.8,-999.0,0,-999.0
2013-06-26 02:00,0,-999.0,60.17,-999.0,10.07,-999.0,156.03,-999.0,0.88,-999.0,0,-999.0
2013-06-26 03:00,0,-999.0,59.5,-999.0,9.75,-999.0,185.86,-999.0,0.52,-999.0,0,-999.0
2013-06-26 04:00,0,-999.0,57.5,-999.0,9.67,-999.0,123.5,-999.0,0.77,-999.0,0,-999.0
2013-06-26 05:00,0,-999.0,53.67,-999.0,9.5,-999.0,218.62,-999.0,0.52,-999.0,0,-999.0
2013-06-26 06:00,0,-999.0,50.5,-999.0,9.92,-999.0,112.45,-999.0,1.38,-999.0,35.83,-999.0
2013-06-26 07:00,0,-999.0,45.5,-999.0,12.42,-999.0,217.33,-999.0,0.82,-999.0,172.67,-999.0
2013-06-26 08:00,0,-999.0,45.33,-999.0,13.92,-999.0,97,-999.0,1,-999.0,425.67,-999.0
2013-06-26 09:00,0,-999.0,42.33,-999.0,14.78,-999.0,34.16,-999.0,1.75,-999.0,625.5,-999.0
2013-06-26 10:00,0,-999.0,44,-999.0,15.25,-999.0,346.04,-999.0,2,-999.0,801.5,-999.0
2013-06-26 11:00,0,-999.0,40.67,-999.0,16.1,-999.0,322.02,-999.0,3.22,-999.0,935.5,-999.0
2013-06-26 12:00,0,-999.0,36.17,-999.0,17.07,-999.0,301.03,-999.0,4.27,-999.0,1030.83,-999.0
2013-06-26 13:00,0,-999.0,34.33,-999.0,17.63,-999.0,280.11,-999.0,5.22,-999.0,1062.5,-999.0
2013-06-26 14:00,0,-999.0,32.5,-999.0,18.12,-999.0,263.54,-999.0,6.13,-999.0,1036,-999.0
2013-06-26 15:00,0,-999.0,31.67,-999.0,18.43,-999.0,263.55,-999.0,5.58,-999.0,939.67,-999.0
2013-06-26 16:00,0,-999.0,30.33,-999.0,18.48,-999.0,249.9,-999.0,6.98,-999.0,811.83,-999.0
2013-06-26 17:00,0,-999.0,29.33,-999.0,18.2,-999.0,252.72,-999.0,7.7,-999.0,659.5,-999.0
2013-06-26 18:00,0,-999.0,30.67,-999.0,16.28,-999.0,254.33,-999.0,7.13,-999.0,220.17,-999.0
2013-06-26 19:00,0,-999.0,30.5,-999.0,16.43,-999.0,257.08,-999.0,4.55,-999.0,202.33,-999.0
2013-06-26 20:00,0,-999.0,31,-999.0,14.82,-999.0,250.52,-999.0,4.65,-999.0,60.5,-999.0
2013-06-26 21:00,0,-999.0,34.17,-999.0,13.02,-999.0,242.81,-999.0,2.5,-999.0,0,-999.0
2013-06-26 22:00,0,-999.0,36.33,-999.0,12.18,-999.0,221.41,-999.0,1.95,-999.0,0,-999.0
2013-06-26 23:00,0,-999.0,33.83,-999.0,12.18,-999.0,79.11,-999.0,1.32,-999.0,0,-999.0
2013-06-27 00:00,0,-999.0,36.33,-999.0,11.18,-999.0,137.67,-999.0,1.3,-999.0,0,-999.0
2013-06-27 01:00,0,-999.0,37.83,-999.0,10.77,-999.0,159.39,-999.0,1.67,-999.0,0,-999.0
2013-06-27 02:00,0,-999.0,39.67,-999.0,10.03,-999.0,220.75,-999.0,0.83,-999.0,0,-999.0
2013-06-27 03:00,0,-999.0,40.83,-999.0,9.6,-999.0,27.8,-999.0,0.45,-999.0,0,-999.0
2013-06-27 04:00,0,-999.0,42.83,-999.0,9.05,-999.0,335.9,-999.0,0.72,-999.0,0,-999.0
2013-06-27 05:00,0,-999.0,44.33,-999.0,8.75,-999.0,336.71,-999.0,0.8,-999.0,0,-999.0
2013-06-27 06:00,0,-999.0,46.5,-999.0,8.92,-999.0,329.15,-999.0,0.5,-999.0,54.83,-999.0
2013-06-27 07:00,0,-999.0,45.33,-999.0,11.72,-999.0,299.97,-999.0,0.73,-999.0,238.33,-999.0
2013-06-27 08:00,0,-999.0,43.17,-999.0,12.92,-999.0,238.95,-999.0,0.95,-999.0,328.67,-999.0
2013-06-27 09:00,0,-999.0,50.5,-999.0,12.73,-999.0,309.13,-999.0,0.77,-999.0,364.5,-999.0
2013-06-27 10:00,0,-999.0,48.33,-999.0,12.95,-999.0,49.57,-999.0,1.4,-999.0,426.67,-999.0
2013-06-27 11:00,0,-999.0,52.33,-999.0,13.42,-999.0,26.69,-999.0,1.6,-999.0,649.33,-999.0
2013-06-27 12:00,0,-999.0,53,-999.0,14.48,-999.0,35.35,-999.0,1.37,-999.0,621.17,-999.0
2013-06-27 13:00,0,-999.0,57.67,-999.0,13.87,-999.0,93.17,-999.0,1.93,-999.0,239.17,-999.0
2013-06-27 14:00,0,-999.0,59.5,-999.0,12.55,-999.0,198.82,-999.0,2.9,-999.0,170.33,-999.0
2013-06-27 15:00,0,-999.0,57.83,-999.0,14.05,-999.0,238.79,-999.0,1.78,-999.0,406.17,-999.0
2013-06-27 16:00,0,-999.0,62.5,-999.0,13.68,-999.0,17.68,-999.0,1.63,-999.0,349.67,-999.0
2013-06-27 17:00,0,-999.0,62,-999.0,12.13,-999.0,263.42,-999.0,3.53,-999.0,86.67,-999.0
2013-06-27 18:00,0.4,-999.0,70,-999.0,10.7,-999.0,197.05,-999.0,1.13,-999.0,60.67,-999.0
2013-06-27 19:00,0,-999.0,69.67,-999.0,10.47,-999.0,131.38,-999.0,0.98,-999.0,55.67,-999.0
2013-06-27 20:00,0,-999.0,63.33,-999.0,11.97,-999.0,201.82,-999.0,1.22,-999.0,71.67,-999.0
2013-06-27 21:00,0,-999.0,66.5,-999.0,10.4,-999.0,67.59,-999.0,1.02,-999.0,0,-999.0
2013-06-27 22:00,0.2,-999.0,73.17,-999.0,9.53,-999.0,204.79,-999.0,1.53,-999.0,0,-999.0
2013-06-27 23:00,0,-999.0,70.67,-999.0,9.28,-999.0,156.09,-999.0,0.72,-999.0,0,-999.0
2013-06-28 00:00,0,-999.0,78.33,-999.0,8.38,-999.0,125.76,-999.0,1.28,-999.0,0,-999.0
2013-06-28 01:00,0,-999.0,79.17,-999.0,7.55,-999.0,147.44,-999.0,0.8,-999.0,0,-999.0
2013-06-28 02:00,0,-999.0,81.83,-999.0,7.48,-999.0,97.17,-999.0,0.98,-999.0,0,-999.0
2013-06-28 03:00,0,-999.0,90.5,-999.0,7.43,-999.0,137.37,-999.0,0.53,-999.0,0,-999.0
2013-06-28 04:00,0,-999.0,80,-999.0,7.18,-999.0,212.03,-999.0,0.92,-999.0,0,-999.0
2013-06-28 05:00,0,-999.0,68.5,-999.0,7.35,-999.0,190.09,-999.0,0.6,-999.0,0.67,-999.0
2013-06-28 06:00,0,-999.0,64,-999.0,7.93,-999.0,126.3,-999.0,1.15,-999.0,67.17,-999.0
2013-06-28 07:00,0,-999.0,58.5,-999.0,10.28,-999.0,147.76,-999.0,0.95,-999.0,166.5,-999.0
2013-06-28 08:00,0,-999.0,56,-999.0,11.73,-999.0,312.75,-999.0,0.77,-999.0,389.83,-999.0
2013-06-28 09:00,0,-999.0,69,-999.0,11.95,-999.0,23.95,-999.0,1.48,-999.0,579,-999.0
2013-06-28 10:00,0,-999.0,69,-999.0,12.15,-999.0,35.33,-999.0,1.88,-999.0,702.67,-999.0
2013-06-28 11:00,0,-999.0,64.67,-999.0,13.2,-999.0,38.51,-999.0,2.13,-999.0,967.83,-999.0
2013-06-28 12:00,0,-999.0,59.83,-999.0,14.35,-999.0,25.59,-999.0,1.92,-999.0,1026.67,-999.0
2013-06-28 13:00,0,-999.0,56.5,-999.0,15.07,-999.0,353.57,-999.0,2.35,-999.0,946.67,-999.0
2013-06-28 14:00,0,-999.0,56.5,-999.0,15.72,-999.0,329.99,-999.0,3.77,-999.0,972,-999.0
2013-06-28 15:00,0,-999.0,59.33,-999.0,15.05,-999.0,25.64,-999.0,3,-999.0,829.83,-999.0
2013-06-28 16:00,0,-999.0,60.5,-999.0,15,-999.0,57.66,-999.0,2.38,-999.0,703.5,-999.0
2013-06-28 17:00,0,-999.0,61.5,-999.0,14.48,-999.0,87.59,-999.0,2.6,-999.0,343.33,-999.0
2013-06-28 18:00,0,-999.0,60.33,-999.0,15.12,-999.0,93.13,-999.0,2.95,-999.0,447.67,-999.0
2013-06-28 19:00,0,-999.0,55.67,-999.0,14.38,-999.0,93.42,-999.0,2.65,-999.0,138.33,-999.0
2013-06-28 20:00,0,-999.0,64.5,-999.0,12.7,-999.0,99.43,-999.0,3.32,-999.0,40.17,-999.0
2013-06-28 21:00,0,-999.0,63.5,-999.0,11.62,-999.0,115.76,-999.0,1.75,-999.0,0,-999.0
2013-06-28 22:00,0,-999.0,60,-999.0,11.17,-999.0,77.39,-999.0,1.88,-999.0,0,-999.0
2013-06-28 23:00,0,-999.0,64.17,-999.0,10.17,-999.0,198.01,-999.0,1.32,-999.0,0,-999.0
2013-06-29 00:00,0,-999.0,68.17,-999.0,9.87,-999.0,90.25,-999.0,2.05,-999.0,0,-999.0
2013-06-29 01:00,0,-999.0,74.67,-999.0,9.55,-999.0,209.28,-999.0,1.23,-999.0,0,-999.0
2013-06-29 02:00,0,-999.0,64.67,-999.0,9.23,-999.0,220.32,-999.0,1.18,-999.0,0,-999.0
2013-06-29 03:00,0,-999.0,59.67,-999.0,9.13,-999.0,217.25,-999.0,1.02,-999.0,0,-999.0
2013-06-29 04:00,0,-999.0,56.83,-999.0,8.93,-999.0,230.9,-999.0,0.83,-999.0,0,-999.0
2013-06-29 05:00,0,-999.0,54.17,-999.0,9.2,-999.0,119.49,-999.0,0.77,-999.0,0,-999.0
2013-06-29 06:00,0,-999.0,53.5,-999.0,9.6,-999.0,206.38,-999.0,0.78,-999.0,14.67,-999.0
2013-06-29 07:00,0,-999.0,53,-999.0,10.42,-999.0,113.77,-999.0,0.53,-999.0,73.5,-999.0
2013-06-29 08:00,0,-999.0,56.33,-999.0,11.3,-999.0,115.13,-999.0,0.35,-999.0,132.17,-999.0
2013-06-29 09:00,0,-999.0,54.33,-999.0,13,-999.0,219.95,-999.0,0.75,-999.0,191.67,-999.0
2013-06-29 10:00,0,-999.0,52.67,-999.0,13.97,-999.0,237.28,-999.0,0.95,-999.0,253.17,-999.0
2013-06-29 11:00,0,-999.0,58.33,-999.0,14.83,-999.0,316.85,-999.0,0.87,-999.0,460.33,-999.0
2013-06-29 12:00,0,-999.0,53.83,-999.0,15.73,-999.0,51.05,-999.0,1.05,-999.0,518.5,-999.0
2013-06-29 13:00,0,-999.0,48.67,-999.0,15.82,-999.0,34.99,-999.0,1.57,-999.0,522.83,-999.0
2013-06-29 14:00,0,-999.0,49.83,-999.0,15.37,-999.0,23.57,-999.0,1.52,-999.0,495.83,-999.0
2013-06-29 15:00,0,-999.0,49.33,-999.0,15.43,-999.0,34.95,-999.0,1.73,-999.0,458,-999.0
2013-06-29 16:00,0,-999.0,50.67,-999.0,15.37,-999.0,27.96,-999.0,1.35,-999.0,428,-999.0
2013-06-29 17:00,0,-999.0,47,-999.0,16.13,-999.0,26.89,-999.0,1.32,-999.0,573.67,-999.0
2013-06-29 18:00,0,-999.0,46.67,-999.0,16.47,-999.0,15.13,-999.0,1.47,-999.0,433.5,-999.0
2013-06-29 19:00,0,-999.0,47,-999.0,16.98,-999.0,70.51,-999.0,1.08,-999.0,233.67,-999.0
2013-06-29 20:00,0,-999.0,53.67,-999.0,14.87,-999.0,73.51,-999.0,0.97,-999.0,50.17,-999.0
2013-06-29 21:00,0,-999.0,58.17,-999.0,12.8,-999.0,103.58,-999.0,1,-999.0,0,-999.0
2013-06-29 22:00,0,-999.0,58,-999.0,12.58,-999.0,192.7,-999.0,1.23,-999.0,0,-999.0
2013-06-29 23:00,0,-999.0,55,-999.0,12.78,-999.0,217.53,-999.0,1.45,-999.0,0,-999.0
2013-06-30 00:00,0,-999.0,52.83,-999.0,12.75,-999.0,179.03,-999.0,1.05,-999.0,0,-999.0
2013-06-30 01:00,0,-999.0,50.5,-999.0,12.85,-999.0,174.22,-999.0,1.02,-999.0,0,-999.0
2013-06-30 02:00,0,-999.0,49.33,-999.0,12.75,-999.0,171.54,-999.0,0.67,-999.0,0,-999.0
2013-06-30 03:00,0,-999.0,51.17,-999.0,12.15,-999.0,354.24,-999.0,0.58,-999.0,0,-999.0
2013-06-30 04:00,0,-999.0,51.67,-999.0,11.93,-999.0,226.44,-999.0,0.73,-999.0,0,-999.0
2013-06-30 05:00,0,-999.0,54.17,-999.0,11.37,-999.0,237.17,-999.0,1.33,-999.0,0,-999.0
2013-06-30 06:00,0,-999.0,54,-999.0,11.62,-999.0,4.52,-999.0,0.75,-999.0,26.33,-999.0
2013-06-30 07:00,0,-999.0,48.33,-999.0,14.95,-999.0,93.49,-999.0,0.93,-999.0,237.83,-999.0
2013-06-30 08:00,0,-999.0,49,-999.0,16.65,-999.0,30.34,-999.0,0.92,-999.0,424.67,-999.0
2013-06-30 09:00,0,-999.0,48.67,-999.0,17.2,-999.0,22.55,-999.0,1.08,-999.0,611.67,-999.0
2013-06-30 10:00,0,-999.0,42.33,-999.0,18.25,-999.0,344.31,-999.0,1.67,-999.0,778,-999.0
2013-06-30 11:00,0,-999.0,39,-999.0,19.18,-999.0,331.21,-999.0,2.37,-999.0,910.33,-999.0
