data_e_ora,prec(mm/h),prec2(mm/h),urel(%),press(hPa),temp(C),temp2(C),dir(gradi_da_nord),dir2(gradi_da_nord),vel(m/s),vel2(m/s),radG(W/m^2),radN(W/m^2)
2013-06-26 00:00,-999.0,-999.0,42.31,1000.11,20.13,-999.0,180,156.68,1.42,-999.0,0.55,-66.69
2013-06-26 01:00,-999.0,-999.0,45.03,1000.66,19.38,-999.0,145,148.55,1.86,-999.0,0.62,-39.86
2013-06-26 02:00,-999.0,-999.0,45.01,1000.82,18.89,-999.0,98,109.19,1.56,-999.0,0.64,-40.83
2013-06-26 03:00,-999.0,-999.0,48.88,1000.78,18.36,-999.0,72,73.8,1.66,-999.0,0.7,-43.26
2013-06-26 04:00,-999.0,-999.0,48.82,1000.95,17.95,-999.0,179,159.78,1.21,-999.0,0.71,-38.06
2013-06-26 05:00,-999.0,-999.0,48.77,1001.11,17.49,-999.0,185,180.31,1.35,-999.0,6.17,-62.46
2013-06-26 06:00,-999.0,-999.0,49.83,1001.39,17.26,-999.0,186,189.94,1.62,-999.0,105.15,6.64
2013-06-26 07:00,-999.0,-999.0,49.74,1001.63,17.98,-999.0,180,191.34,1.6,-999.0,279.86,132.71
2013-06-26 08:00,-999.0,-999.0,48.75,1001.9,18.62,-999.0,175,171.33,1.89,-999.0,462.12,286.62
2013-06-26 09:00,-999.0,-999.0,45.76,1002.03,19.98,-999.0,177,177.29,2.23,-999.0,653.3,418.47
2013-06-26 10:00,-999.0,-999.0,43.79,1002.1,21.03,-999.0,180,164.36,2.21,-999.0,798.19,522.87
2013-06-26 11:00,-999.0,-999.0,33.89,1002.18,22.5,-999.0,125,149.44,2.15,-999.0,838.3,636.88
2013-06-26 12:00,-999.0,-999.0,27.59,1002.19,23.9,-999.0,94,102.47,2.51,-999.0,841.4,693.36
2013-06-26 13:00,-999.0,-999.0,29.34,1001.78,23.19,-999.0,181,171.13,2.65,-999.0,756.76,621.14
2013-06-26 14:00,-999.0,-999.0,26.75,1001.31,24.17,-999.0,188,197.72,2.31,-999.0,718.82,575.95
2013-06-26 15:00,-999.0,-999.0,24.39,1000.98,24.52,-999.0,221,231.08,2.33,-999.0,785.33,578.05
2013-06-26 16:00,-999.0,-999.0,24.26,1000.54,24.56,-999.0,192,188.26,2.74,-999.0,701.03,454.25
2013-06-26 17:00,-999.0,-999.0,24.5,1000.14,24.7,-999.0,188,204.84,2.67,-999.0,548.3,345.13
2013-06-26 18:00,-999.0,-999.0,32.93,1000.15,23.01,-999.0,173,168.19,4.05,-999.0,185.17,84.98
2013-06-26 19:00,-999.0,-999.0,34.69,1000.57,21.76,-999.0,162,155.09,4.06,-999.0,123.4,31.78
2013-06-26 20:00,-999.0,-999.0,37.33,1001.09,21.46,-999.0,118,126.76,1.9,-999.0,39.25,-35.29
2013-06-26 21:00,-999.0,-999.0,40.18,1001.56,20.92,-999.0,95,102.39,1.93,-999.0,0.6,-70.16
2013-06-26 22:00,-999.0,-999.0,38.91,1002.19,20.57,-999.0,83,84.51,2.5,-999.0,0.44,-74.5
2013-06-26 23:00,-999.0,-999.0,41.81,1002.7,19.91,-999.0,85,87.75,2.06,-999.0,0.55,-80.15
2013-06-27 00:00,-999.0,-999.0,45.1,1003.03,19.35,-999.0,69,79.01,1.94,-999.0,0.67,-80.07
2013-06-27 01:00,-999.0,-999.0,48.05,1003.13,18.73,-999.0,77,84.45,2.68,-999.0,0.71,-76.02
2013-06-27 02:00,-999.0,-999.0,51.51,1003.19,17.92,-999.0,83,87.37,2.53,-999.0,0.73,-75.12
