data_e_ora,prec(mm/h),prec2(mm/h),urel(%),press(hPa),temp(C),temp2(C),dir(gradi_da_nord),dir2(gradi_da_nord),vel(m/s),vel2(m/s),radG(W/m^2),radN(W/m^2)
2013-06-26 00:00,0,-999.0,28.3,993.09,18.95,-999.0,42,45.83,1.85,-999.0,0.51,-999.0
2013-06-26 01:00,0,-999.0,28.31,993.68,18.92,-999.0,45,44.14,1.74,-999.0,0.53,-999.0
2013-06-26 02:00,0,-999.0,29.54,993.94,18.5,-999.0,51,47.4,1.3,-999.0,0.52,-999.0
2013-06-26 03:00,0,-999.0,29.74,993.85,18.2,-999.0,50,47.57,1.28,-999.0,0.51,-999.0
2013-06-26 04:00,0,-999.0,29.01,994.02,18.23,-999.0,54,54.45,1.79,-999.0,0.53,-999.0
2013-06-26 05:00,0,-999.0,31.39,994.22,17.32,-999.0,56,55.43,1.26,-999.0,1.16,-999.0
2013-06-26 06:00,0,-999.0,40.05,994.48,15.79,-999.0,888,62.76,0.46,-999.0,31.09,-999.0
2013-06-26 07:00,0,-999.0,46.54,994.84,16.61,-999.0,888,80.38,0.1,-999.0,180.4,-999.0
2013-06-26 08:00,0,-999.0,34.31,995.1,20.03,-999.0,888,42,0.47,-999.0,404.74,-999.0
2013-06-26 09:00,0,-999.0,28.38,995.03,21.77,-999.0,888,39.77,0.84,-999.0,605.59,-999.0
2013-06-26 10:00,0,-999.0,25.94,994.92,22.89,-999.0,888,46.65,1.23,-999.0,769.78,-999.0
2013-06-26 11:00,0,-999.0,23.98,994.88,23.95,-999.0,888,63.4,1.22,-999.0,961.95,-999.0
2013-06-26 12:00,0,-999.0,22.11,994.82,24.53,-999.0,72,71.4,1.96,-999.0,973.8,-999.0
2013-06-26 13:00,0,-999.0,21.81,994.55,25.59,-999.0,888,40.91,1.17,-999.0,1037.77,-999.0
2013-06-26 14:00,0,-999.0,21.08,994.09,26.07,-999.0,888,138.69,0.8,-999.0,718.13,-999.0
