data_e_ora,prec(mm/h),prec2(mm/h),urel(%),press(hPa),temp(C),temp2(C),dir(gradi_da_nord),dir2(gradi_da_nord),vel(m/s),vel2(m/s),radG(W/m^2),radN(W/m^2)
2013-06-26 00:00,-999.0,-999.0,-999.0,-999.0,8.6,-999.0,16.66,-999.0,8.95,-999.0,-999.0,-999.0
2013-06-26 01:00,-999.0,-999.0,-999.0,-999.0,8.4,-999.0,11.81,-999.0,9.8,-999.0,-999.0,-999.0
2013-06-26 02:00,-999.0,-999.0,-999.0,-999.0,8.3,-999.0,16.42,-999.0,9.38,-999.0,-999.0,-999.0
2013-06-26 03:00,-999.0,-999.0,-999.0,-999.0,8.15,-999.0,14.21,-999.0,8.15,-999.0,-999.0,-999.0
2013-06-26 04:00,-999.0,-999.0,-999.0,-999.0,8.1,-999.0,8.98,-999.0,7.8,-999.0,-999.0,-999.0
2013-06-26 05:00,-999.0,-999.0,-999.0,-999.0,8.15,-999.0,3.35,-999.0,7.32,-999.0,-999.0,-999.0
2013-06-26 06:00,-999.0,-999.0,-999.0,-999.0,8.15,-999.0,2.82,-999.0,8.17,-999.0,-999.0,-999.0
2013-06-26 07:00,-999.0,-999.0,-999.0,-999.0,8.4,-999.0,5.07,-999.0,7.08,-999.0,-999.0,-999.0
2013-06-26 08:00,-999.0,-999.0,-999.0,-999.0,9.25,-999.0,8.45,-999.0,5.47,-999.0,-999.0,-999.0
2013-06-26 09:00,-999.0,-999.0,-999.0,-999.0,9.95,-999.0,4.64,-999.0,3.73,-999.0,-999.0,-999.0
2013-06-26 10:00,-999.0,-999.0,-999.0,-999.0,11.4,-999.0,31.32,-999.0,2.58,-999.0,-999.0,-999.0
2013-06-26 11:00,-999.0,-999.0,-999.0,-999.0,11.35,-999.0,70.91,-999.0,3.17,-999.0,-999.0,-999.0
2013-06-26 12:00,-999.0,-999.0,-999.0,-999.0,11.55,-999.0,68.99,-999.0,3.97,-999.0,-999.0,-999.0
2013-06-26 13:00,-999.0,-999.0,-999.0,-999.0,12.05,-999.0,74.62,-999.0,4.67,-999.0,-999.0,-999.0
2013-06-26 14:00,-999.0,-999.0,-999.0,-999.0,12.6,-999.0,69.17,-999.0,4.02,-999.0,-999.0,-999.0
2013-06-26 15:00,-999.0,-999.0,-999.0,-999.0,12.9,-999.0,73.75,-999.0,3.45,-999.0,-999.0,-999.0
2013-06-26 16:00,-999.0,-999.0,-999.0,-999.0,13.55,-999.0,78.95,-999.0,2.47,-999.0,-999.0,-999.0
2013-06-26 17:00,-999.0,-999.0,-999.0,-999.0,13.8,-999.0,88.42,-999.0,2.3,-999.0,-999.0,-999.0
2013-06-26 18:00,-999.0,-999.0,-999.0,-999.0,13.45,-999.0,102.15,-999.0,2.97,-999.0,-999.0,-999.0
2013-06-26 19:00,-999.0,-999.0,-999.0,-999.0,12.75,-999.0,97.35,-999.0,4.52,-999.0,-999.0,-999.0
2013-06-26 20:00,-999.0,-999.0,-999.0,-999.0,11.7,-999.0,104.82,-999.0,7.72,-999.0,-999.0,-999.0
2013-06-26 21:00,-999.0,-999.0,-999.0,-999.0,10.75,-999.0,98.34,-999.0,6.88,-999.0,-999.0,-999.0
2013-06-26 22:00,-999.0,-999.0,-999.0,-999.0,9.8,-999.0,97.19,-999.0,5.3,-999.0,-999.0,-999.0
2013-06-26 23:00,-999.0,-999.0,-999.0,-999.0,9.15,-999.0,110.11,-999.0,5.35,-999.0,-999.0,-999.0
2013-06-27 00:00,-999.0,-999.0,-999.0,-999.0,8.75,-999.0,105.9,-999.0,4.6,-999.0,-999.0,-999.0
2013-06-27 01:00,-999.0,-999.0,-999.0,-999.0,8.35,-999.0,100.58,-999.0,3.95,-999.0,-999.0,-999.0
2013-06-27 02:00,-999.0,-999.0,-999.0,-999.0,8.25,-999.0,106.06,-999.0,3.55,-999.0,-999.0,-999.0
2013-06-27 03:00,-999.0,-999.0,-999.0,-999.0,8,-999.0,131.55,-999.0,3.68,-999.0,-999.0,-999.0
2013-06-27 04:00,-999.0,-999.0,-999.0,-999.0,7.55,-999.0,129.95,-999.0,4.28,-999.0,-999.0,-999.0
2013-06-27 05:00,-999.0,-999.0,-999.0,-999.0,6.6,-999.0,131.31,-999.0,4.55,-999.0,-999.0,-999.0
2013-06-27 06:00,-999.0,-999.0,-999.0,-999.0,5.8,-999.0,132.76,-999.0,4.52,-999.0,-999.0,-999.0
2013-06-27 07:00,-999.0,-999.0,-999.0,-999.0,5.55,-999.0,142.84,-999.0,3.5,-999.0,-999.0,-999.0
2013-06-27 08:00,-999.0,-999.0,-999.0,-999.0,5.7,-999.0,131.43,-999.0,3.97,-999.0,-999.0,-999.0
2013-06-27 09:00,-999.0,-999.0,-999.0,-999.0,5.75,-999.0,117.16,-999.0,3.1,-999.0,-999.0,-999.0
2013-06-27 10:00,-999.0,-999.0,-999.0,-999.0,6.2,-999.0,139.65,-999.0,1.98,-999.0,-999.0,-999.0
2013-06-27 11:00,-999.0,-999.0,-999.0,-999.0,5.85,-999.0,148.74,-999.0,2.72,-999.0,-999.0,-999.0
2013-06-27 12:00,-999.0,-999.0,-999.0,-999.0,6.55,-999.0,140.58,-999.0,3.93,-999.0,-999.0,-999.0
2013-06-27 13:00,-999.0,-999.0,-999.0,-999.0,6.65,-999.0,130.21,-999.0,3.62,-999.0,-999.0,-999.0
2013-06-27 14:00,-999.0,-999.0,-999.0,-999.0,6.05,-999.0,197.89,-999.0,4.1,-999.0,-999.0,-999.0
2013-06-27 15:00,-999.0,-999.0,-999.0,-999.0,7.15,-999.0,172.96,-999.0,2.53,-999.0,-999.0,-999.0
2013-06-27 16:00,-999.0,-999.0,-999.0,-999.0,8.05,-999.0,112.22,-999.0,2.53,-999.0,-999.0,-999.0
2013-06-27 17:00,-999.0,-999.0,-999.0,-999.0,7.55,-999.0,52.02,-999.0,4.25,-999.0,-999.0,-999.0
2013-06-27 18:00,-999.0,-999.0,-999.0,-999.0,8.6,-999.0,29.81,-999.0,4.2,-999.0,-999.0,-999.0
2013-06-27 19:00,-999.0,-999.0,-999.0,-999.0,9.2,-999.0,353.5,-999.0,3.5,-999.0,-999.0,-999.0
2013-06-27 20:00,-999.0,-999.0,-999.0,-999.0,8.95,-999.0,3.34,-999.0,3.48,-999.0,-999.0,-999.0
2013-06-27 21:00,-999.0,-999.0,-999.0,-999.0,8.05,-999.0,17.36,-999.0,3.67,-999.0,-999.0,-999.0
2013-06-27 22:00,-999.0,-999.0,-999.0,-999.0,7.15,-999.0,352.88,-999.0,2.33,-999.0,-999.0,-999.0
