data_e_ora,prec(mm/h),prec2(mm/h),urel(%),press(hPa),temp(C),temp2(C),dir(gradi_da_nord),dir2(gradi_da_nord),vel(m/s),vel2(m/s),radG(W/m^2),radN(W/m^2)
2013-06-26 00:00,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2013-06-26 01:00,0,-999.0,79.83,793.2,2.38,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 02:00,0,-999.0,82.83,792.98,2.22,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 03:00,0,-999.0,77.67,792.75,1.83,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 04:00,0,-999.0,71.17,792.63,1.95,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 05:00,0,-999.0,72.67,792.68,1.73,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 06:00,0,-999.0,67.33,792.7,1.67,-999.0,-999.0,-999.0,-999.0,-999.0,22.5,-999.0
2013-06-26 07:00,0,-999.0,60.5,792.72,2.88,-999.0,-999.0,-999.0,-999.0,-999.0,206.5,-999.0
2013-06-26 08:00,0,-999.0,56,792.88,4,-999.0,-999.0,-999.0,-999.0,-999.0,234.33,-999.0
2013-06-26 09:00,0,-999.0,49.33,793.03,5.5,-999.0,-999.0,-999.0,-999.0,-999.0,360.5,-999.0
2013-06-26 10:00,0,-999.0,45.5,793.2,6.55,-999.0,-999.0,-999.0,-999.0,-999.0,497.5,-999.0
2013-06-26 11:00,0,-999.0,44,793.32,6.93,-999.0,-999.0,-999.0,-999.0,-999.0,571,-999.0
2013-06-26 12:00,0,-999.0,44.83,793.57,6.7,-999.0,-999.0,-999.0,-999.0,-999.0,389.83,-999.0
2013-06-26 13:00,0,-999.0,41.33,793.47,7.68,-999.0,-999.0,-999.0,-999.0,-999.0,491.5,-999.0
2013-06-26 14:00,0,-999.0,38.5,793.35,8.23,-999.0,-999.0,-999.0,-999.0,-999.0,504.5,-999.0
2013-06-26 15:00,0,-999.0,39.83,793.23,8.28,-999.0,-999.0,-999.0,-999.0,-999.0,322.33,-999.0
2013-06-26 16:00,0,-999.0,37.67,793.18,8.48,-999.0,-999.0,-999.0,-999.0,-999.0,284.33,-999.0
2013-06-26 17:00,0,-999.0,38.33,793.07,8.63,-999.0,-999.0,-999.0,-999.0,-999.0,300.67,-999.0
2013-06-26 18:00,0,-999.0,36.5,793.08,8.87,-999.0,-999.0,-999.0,-999.0,-999.0,336.17,-999.0
2013-06-26 19:00,0,-999.0,41.17,793.18,7.72,-999.0,-999.0,-999.0,-999.0,-999.0,122.83,-999.0
2013-06-26 20:00,0,-999.0,44.33,793.52,6.83,-999.0,-999.0,-999.0,-999.0,-999.0,55.83,-999.0
2013-06-26 21:00,0,-999.0,45.17,794.02,5.35,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 22:00,0,-999.0,49.83,794.47,3.85,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-26 23:00,0,-999.0,55.83,794.62,2.97,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
2013-06-27 00:00,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2013-06-27 01:00,0,-999.0,64,794.53,1.75,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0
