data_e_ora,prec(mm/h),prec2(mm/h),urel(%),press(hPa),temp(C),temp2(C),dir(gradi_da_nord),dir2(gradi_da_nord),vel(m/s),vel2(m/s),radG(W/m^2),radN(W/m^2)
2013-07-02 00:00,0,0,54.67,-999.0,17.45,-999.0,171.58,-999.0,-999.0,-999.0,0,-999.0
2013-07-02 01:00,0,0,56.33,-999.0,17.37,-999.0,190.68,-999.0,-999.0,-999.0,0,-999.0
2013-07-02 02:00,0,0,53.67,-999.0,17.43,-999.0,194.93,-999.0,-999.0,-999.0,0,-999.0
2013-07-02 03:00,0,0,56.67,-999.0,16.57,-999.0,148.15,-999.0,-999.0,-999.0,0,-999.0
2013-07-02 04:00,0,0,59.67,-999.0,16,-999.0,218.05,-999.0,-999.0,-999.0,0,-999.0
2013-07-02 05:00,0,0,63.5,-999.0,15.63,-999.0,113.42,-999.0,-999.0,-999.0,0,-999.0
2013-07-02 06:00,0,0,64.5,-999.0,16.73,-999.0,179.97,-999.0,-999.0,-999.0,63,-999.0
2013-07-02 07:00,0,0,59.17,-999.0,19.98,-999.0,62.63,-999.0,-999.0,-999.0,220.67,-999.0
2013-07-02 08:00,0,0,54.33,-999.0,22.48,-999.0,66.83,-999.0,-999.0,-999.0,395,-999.0
2013-07-02 09:00,0,0,45.67,-999.0,24.7,-999.0,74.41,-999.0,-999.0,-999.0,558.17,-999.0
2013-07-02 10:00,0,0,38.67,-999.0,26.52,-999.0,55.63,-999.0,-999.0,-999.0,741,-999.0
2013-07-02 11:00,0,0,35.5,-999.0,28.13,-999.0,38.83,-999.0,-999.0,-999.0,863.17,-999.0
2013-07-02 12:00,0,0,34.33,-999.0,29.42,-999.0,48.32,-999.0,-999.0,-999.0,914.67,-999.0
2013-07-02 13:00,0,0,35.17,-999.0,29.67,-999.0,136.25,-999.0,-999.0,-999.0,953.83,-999.0
2013-07-02 14:00,0,0,35.83,-999.0,29.7,-999.0,52.31,-999.0,-999.0,-999.0,871.17,-999.0
2013-07-02 15:00,0,0,37.33,-999.0,28.93,-999.0,220.17,-999.0,-999.0,-999.0,734.5,-999.0
2013-07-02 16:00,0,0,40.5,-999.0,27.97,-999.0,215.42,-999.0,-999.0,-999.0,511.83,-999.0
2013-07-02 17:00,0,0,40.17,-999.0,28.28,-999.0,187.99,-999.0,-999.0,-999.0,562.67,-999.0
2013-07-02 18:00,0,0,37.5,-999.0,27.87,-999.0,315.01,-999.0,-999.0,-999.0,367.17,-999.0
2013-07-02 19:00,0,0,37.17,-999.0,26.68,-999.0,211.18,-999.0,-999.0,-999.0,198.33,-999.0
2013-07-02 20:00,0,0,39.33,-999.0,23.07,-999.0,324.55,-999.0,-999.0,-999.0,12.67,-999.0
2013-07-02 21:00,0,0,40,-999.0,20.83,-999.0,158.6,-999.0,-999.0,-999.0,0,-999.0
2013-07-02 22:00,0,0,39.83,-999.0,20.08,-999.0,181.41,-999.0,-999.0,-999.0,0,-999.0
2013-07-02 23:00,0,0,39.5,-999.0,20.02,-999.0,166.2,-999.0,-999.0,-999.0,0,-999.0
2013-07-03 00:00,0,0,38.67,-999.0,20.37,-999.0,30.52,-999.0,-999.0,-999.0,0,-999.0
2013-07-03 01:00,0,0,39.33,-999.0,20.15,-999.0,145.58,-999.0,-999.0,-999.0,0,-999.0
2013-07-03 02:00,0,0,39.83,-999.0,19.75,-999.0,207.28,-999.0,-999.0,-999.0,0,-999.0
2013-07-03 03:00,0,0,39.33,-999.0,19.53,-999.0,211.84,-999.0,-999.0,-999.0,0,-999.0
2013-07-03 04:00,0,0,40.67,-999.0,18.65,-999.0,204.99,-999.0,-999.0,-999.0,0,-999.0
2013-07-03 05:00,0,0,46,-999.0,16.67,-999.0,155.26,-999.0,-999.0,-999.0,0,-999.0
2013-07-03 06:00,0,0,48.17,-999.0,16.85,-999.0,185.71,-999.0,-999.0,-999.0,40.33,-999.0
2013-07-03 07:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2013-07-03 08:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2013-07-03 09:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
